school,sex,age,Medu,Fedu,traveltime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,studytime_2 to 5 hours,studytime_5 to 10 hours,studytime_<2 hours,schoolsup_no,schoolsup_yes,famsup_no,famsup_yes,paid_no,paid_yes,activities_no,activities_yes,nursery_no,nursery_yes,higher_no,higher_yes,internet_no,internet_yes,romantic_no,romantic_yes,kategori_Adult,kategori_Elderly
0,1,15.0,2,2.0,1.0,0.0,4.0,3.0,4,1.0,1,4,6.0,11,13.0,14,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,0,15.0,1,1.0,2.0,0.0,3.0,1.5,2,1.0,1,1,2.0,7,10.0,10,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,1,16.0,4,3.0,2.0,0.0,3.0,3.0,3,1.0,1,4,2.0,11,15.0,15,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False
0,0,16.0,2,1.0,1.0,0.0,4.0,3.0,5,1.0,1,5,2.0,8,9.0,10,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,True,False
0,0,16.0,4,4.0,1.0,0.0,5.0,3.0,4,1.0,2,1,6.0,11,14.0,14,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
0,0,16.0,4,3.0,1.0,0.0,5.0,3.0,5,1.0,1,3,0.0,7,9.0,8,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False
0,1,16.0,4,4.0,1.0,0.0,4.0,5.0,5,3.5,5,4,14.0,7,7.0,5,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,1,16.0,4,4.0,1.0,0.0,4.0,4.0,3,1.0,1,4,0.0,16,17.0,17,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False
0,1,15.0,4,4.0,1.0,0.0,5.0,3.0,3,1.0,1,5,4.0,10,13.0,14,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False
0,0,15.0,3,2.0,2.0,0.0,4.0,3.0,5,1.0,1,2,20.0,7,6.0,6,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False
0,1,15.0,3,4.0,1.0,0.0,5.0,4.0,4,1.0,1,1,0.0,16,18.0,18,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0,15.0,3,3.0,1.0,0.0,4.0,3.0,3,1.0,1,4,10.0,10,11.0,11,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False
0,0,15.0,2,2.0,1.0,0.0,5.0,1.5,2,1.0,1,3,8.0,7,8.0,8,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False
0,1,16.0,3,3.0,1.0,0.0,5.0,3.0,3,1.0,1,5,2.0,16,18.0,18,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,1,15.0,4,4.0,3.5,0.0,2.5,3.0,5,3.0,5,1,6.0,10,13.0,13,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False
0,0,16.0,4,4.0,1.0,0.0,5.0,4.0,5,1.0,1,4,4.0,14,15.0,16,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False
0,1,15.0,4,4.0,1.0,0.0,5.0,5.0,3,1.0,1,4,6.0,18,19.0,19,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,0,16.0,3,3.0,1.0,0.0,4.0,1.5,2,1.0,1,2,0.0,7,10.0,10,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,0,16.0,2,2.0,1.0,0.0,3.0,1.5,2,1.0,1,5,6.0,10,13.0,13,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,1,15.0,4,2.0,1.0,0.0,3.0,5.0,2,1.0,1,3,10.0,18,19.0,19,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False
0,1,15.0,2,1.0,1.0,0.0,5.0,4.0,2,1.0,1,5,8.0,9,9.0,9,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False
0,1,16.0,4,4.0,1.0,0.0,5.0,4.0,4,1.0,2,5,2.0,15,15.0,16,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,1,15.0,4,4.0,2.0,0.0,4.0,4.0,3,1.0,1,2,2.0,11,13.0,14,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False
0,1,16.0,3,3.0,2.0,0.0,5.0,4.0,2,1.0,1,5,0.0,13,14.0,13,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,1,17.0,1,3.0,3.0,0.0,5.0,2.0,4,1.0,4,5,20.0,9,7.0,8,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,1,15.0,3,4.0,1.0,0.0,3.0,4.0,3,1.0,2,4,6.0,14,13.0,13,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False
0,0,15.0,1,2.0,1.0,0.0,3.0,2.0,3,1.0,2,1,2.0,16,15.0,15,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False
0,1,15.0,2,2.0,1.0,0.0,5.0,5.0,4,1.0,2,5,6.0,16,14.0,15,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0,16.0,2,4.0,2.0,0.0,4.0,2.0,2,1.0,2,5,2.0,13,13.0,13,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False
0,1,16.0,4,4.0,1.0,0.0,3.0,4.0,4,1.0,4,5,18.0,14,11.0,13,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,0,16.0,2,2.0,1.0,0.0,5.0,4.0,4,1.0,1,5,0.0,8,7.0,8,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False
0,1,15.0,3,4.0,1.0,0.0,5.0,5.0,5,3.0,2,5,0.0,13,13.0,12,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False
0,0,15.0,3,4.0,1.0,0.0,5.0,3.0,2,1.0,1,1,0.0,7,10.0,11,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False
0,0,19.0,0,1.0,1.0,0.0,3.0,4.0,2,1.0,1,5,2.0,7,8.0,9,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,18.0,2,2.0,1.0,0.0,3.0,3.0,3,1.0,2,4,0.0,7,4.0,0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,1,16.0,4,4.0,1.0,0.0,3.0,5.0,5,2.0,5,4,8.0,18,18.0,18,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0,15.0,3,4.0,2.0,0.0,4.0,2.0,2,2.0,2,5,0.0,12,3.0,0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False
0,0,15.0,1,1.0,3.0,0.0,4.0,3.0,3,1.0,2,4,0.0,8,3.0,0,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False
0,0,17.0,2,2.0,1.0,0.0,3.0,4.0,4,1.0,3,5,12.0,10,13.0,12,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False
0,0,16.0,3,4.0,1.0,0.0,3.0,2.0,1,1.0,4,5,16.0,12,11.0,11,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False
0,1,15.0,3,4.0,3.5,0.0,5.0,3.0,3,1.0,1,5,0.0,9,3.0,0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False
0,0,15.0,4,4.0,1.0,0.0,4.0,3.0,3,1.0,1,5,0.0,11,3.0,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False
0,1,17.0,3,4.0,3.0,0.0,5.0,4.0,5,2.0,4,5,0.0,10,3.0,0,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False
0,0,16.0,3,3.0,2.0,0.0,4.0,3.0,2,1.0,1,5,0.0,4,3.0,0,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False
0,1,16.0,1,1.0,1.0,0.0,4.0,4.0,4,1.0,3,5,0.0,14,12.0,12,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False
0,0,15.0,4,4.0,2.0,0.0,4.0,3.0,2,1.0,1,5,0.0,16,16.0,15,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,1,15.0,4,3.0,2.0,0.0,2.5,2.0,2,1.0,1,3,0.0,7,9.0,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False
0,1,16.0,2,2.0,2.0,0.0,2.5,3.0,3,2.0,2,2,8.0,9,9.0,9,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,0,15.0,4,4.0,1.0,0.0,4.0,2.0,2,1.0,1,5,2.0,9,11.0,11,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0,16.0,1,1.0,1.0,0.0,3.0,4.0,4,3.0,3,1,2.0,14,14.0,13,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False
0,1,17.0,2,1.0,1.0,0.0,5.0,4.0,5,1.0,2,5,0.0,5,3.0,0,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False
0,0,15.0,1,1.0,1.0,0.0,4.0,4.0,2,1.0,2,5,0.0,8,11.0,11,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False
0,0,15.0,3,2.0,1.0,0.0,3.0,3.0,2,1.0,1,3,0.0,6,7.0,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False
0,0,15.0,1,2.0,1.0,0.0,4.0,3.0,2,1.0,1,5,2.0,10,11.0,11,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False
0,1,16.0,4,4.0,1.0,0.0,3.0,3.0,2,2.0,1,5,0.0,7,6.0,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False
0,1,15.0,2,1.0,3.5,0.0,4.0,5.0,5,2.0,5,5,0.0,8,9.0,10,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False
0,1,18.0,1,1.0,1.0,0.0,2.5,3.0,5,2.0,5,4,0.0,6,5.0,0,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False
0,1,16.0,2,1.0,1.0,0.0,4.0,4.0,4,3.0,5,5,6.0,12,13.0,14,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False
0,0,15.0,3,3.0,2.0,0.0,4.0,2.0,1,2.0,3,3,8.0,10,10.0,10,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False
0,1,19.0,3,2.0,1.0,0.0,4.0,5.0,4,1.0,1,4,0.0,5,3.0,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True
0,0,17.0,4,4.0,1.0,0.0,4.0,2.0,1,1.0,1,4,0.0,11,11.0,12,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False
0,1,15.0,2,3.0,1.0,0.0,4.0,4.0,4,1.0,1,1,2.0,11,8.0,8,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,1,17.0,1,2.0,1.0,0.0,2.5,2.0,2,3.0,3,5,8.0,16,12.0,13,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False
0,0,18.0,1,1.0,3.0,0.0,5.0,2.0,5,1.0,5,4,6.0,9,8.0,10,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,True,False
0,1,16.0,2,2.0,3.0,0.0,4.0,2.0,2,1.0,2,3,2.0,17,15.0,15,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False
0,1,16.0,3,3.0,1.0,0.0,4.0,5.0,5,3.5,4,5,4.0,10,12.0,12,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False
0,1,17.0,2,1.0,2.0,0.0,3.0,3.0,2,2.0,2,5,0.0,7,6.0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False
0,1,15.0,3,2.0,2.0,0.0,4.0,4.0,4,1.0,4,3,6.0,5,9.0,7,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False
0,1,16.0,1,2.0,2.0,0.0,4.0,4.0,4,2.0,4,5,0.0,7,3.0,0,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False
0,1,17.0,1,3.0,1.0,0.0,5.0,3.0,3,1.0,4,2,2.0,10,10.0,10,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
0,1,17.0,1,1.0,3.5,0.0,5.0,3.0,5,1.0,5,5,0.0,5,8.0,7,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False
0,1,16.0,3,2.0,2.0,0.0,4.0,5.0,2,1.0,1,2,16.0,12,11.0,12,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False
0,1,16.0,2,2.0,1.0,0.0,4.0,3.0,5,2.0,4,4,4.0,10,10.0,10,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
0,0,16.0,4,2.0,1.0,0.0,4.0,2.0,3,1.0,1,3,0.0,14,15.0,16,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False
0,0,16.0,2,2.0,1.0,0.0,5.0,1.5,5,1.0,1,4,0.0,6,7.0,0,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False
0,0,16.0,4,4.0,1.0,0.0,4.0,4.0,2,1.0,1,3,0.0,14,14.0,14,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False
0,1,16.0,3,4.0,3.0,0.0,3.0,4.0,5,2.0,4,2,0.0,6,5.0,0,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False
0,1,16.0,1,0.5,2.0,0.0,4.0,3.0,2,1.0,1,3,2.0,13,15.0,16,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False
0,1,17.0,4,4.0,1.0,0.0,4.0,4.0,4,1.0,3,5,0.0,13,11.0,10,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0,16.0,1,3.0,1.0,0.0,4.0,3.0,5,1.0,1,3,0.0,8,7.0,0,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
0,0,16.0,3,3.0,2.0,0.0,4.0,4.0,5,1.0,1,4,4.0,10,11.0,9,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,1,17.0,4,3.0,2.0,0.0,4.0,4.0,4,3.5,4,4,4.0,10,9.0,9,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0,16.0,2,2.0,2.0,0.0,3.0,4.0,4,1.0,4,5,2.0,13,13.0,11,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False
0,1,17.0,3,3.0,1.0,0.0,4.0,3.0,4,1.0,4,4,4.0,6,5.0,6,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
0,1,16.0,4,2.0,1.0,0.0,4.0,3.0,3,3.0,4,3,10.0,10,8.0,9,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False
0,1,17.0,4,3.0,1.0,0.0,5.0,2.0,3,1.0,1,2,4.0,10,10.0,11,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False
0,1,16.0,4,3.0,1.0,0.0,3.0,4.0,3,2.0,3,3,10.0,9,8.0,8,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,1,16.0,3,3.0,1.0,0.0,4.0,2.0,3,1.0,2,3,2.0,12,13.0,12,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False
0,0,17.0,2,4.0,1.0,0.0,5.0,4.0,2,2.0,3,5,0.0,16,17.0,17,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False
0,0,17.0,3,3.0,1.0,0.0,5.0,3.0,3,2.0,3,1,20.0,9,9.0,8,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False
0,0,16.0,3,2.0,1.0,0.0,2.5,2.0,2,1.0,2,1,14.0,12,13.0,12,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False
0,1,17.0,3,3.0,1.0,0.0,4.0,3.0,4,2.0,3,4,12.0,12,12.0,11,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False
0,1,16.0,1,2.0,1.0,0.0,3.0,3.0,3,1.0,2,3,2.0,11,12.0,11,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False
0,1,16.0,2,1.0,1.0,0.0,4.0,2.0,3,1.0,2,5,0.0,15,15.0,15,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False
0,0,17.0,3,3.0,1.0,0.0,3.0,3.0,3,1.0,3,3,6.0,8,7.0,9,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False
0,1,17.0,1,2.0,1.0,0.0,3.0,1.5,3,1.0,5,3,4.0,8,9.0,10,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False
0,0,16.0,2,3.0,1.0,0.0,4.0,3.0,3,1.0,1,2,10.0,11,12.0,13,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False
